Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Lifetime_Value_Capped,Launch_Year,Launch_Month,Launch_Day,Launch_Day_of_Week,Peak_Sales_Year,Peak_Sales_Month,Peak_Sales_Day,Peak_Sales_Day_of_Week,Customer_Segment,Total_Estimated_Spend,Value_Per_Purchase_Frequency
CUST_GHX6EJ,PROD_9ZA55Q,TRANS_XSYVSO,2,186.21,Home,22,South America,0.42,6586.98,2020-07-17,2023-11-25,Winter,Morning,Email Campaign,6586.98,2020,7,17,Friday,2023,11,25,Saturday,High Value,372.42,3293.49
CUST_TE0GU8,PROD_EX21G5,TRANS_TTNM27,14,59.09,Electronics,41,South America,0.61,7534.36,2021-05-26,2023-08-21,Fall,Afternoon,Email Campaign,7534.36,2021,5,26,Wednesday,2023,8,21,Monday,Very High Value,827.26,538.17
CUST_D1FR8X,PROD_RAR86F,TRANS_SFFAID,7,121.04,Home,38,South America,0.78,1139.46,2022-10-03,2023-09-23,Winter,Afternoon,Discount,1139.46,2022,10,3,Monday,2023,9,23,Saturday,Low Value,847.28,162.78
CUST_75DC10,PROD_YOF7NQ,TRANS_6THD6J,2,174.28,Sports,9,North America,0.88,4949.03,2022-09-14,2023-01-23,Summer,Evening,Loyalty Program,4949.03,2022,9,14,Wednesday,2023,1,23,Monday,Medium Value,348.56,2474.52
CUST_Q2JJJW,PROD_B91TH3,TRANS_M5OSVL,10,193.43,Electronics,16,South America,0.11,6818.18,2021-07-30,2023-06-26,Summer,Afternoon,Discount,6818.18,2021,7,30,Friday,2023,6,26,Monday,High Value,1934.3,681.82
CUST_XBV25P,PROD_VKNDMS,TRANS_DL7FU8,10,145.86,Electronics,8,South America,0.29,3890.13,2022-02-02,2023-04-25,Fall,Afternoon,Discount,3890.13,2022,2,2,Wednesday,2023,4,25,Tuesday,Medium Value,1458.6,389.01
CUST_FR6OAK,PROD_Q1H1SH,TRANS_3Z95TM,7,193.55,Electronics,18,Europe,0.07,5665.47,2022-11-30,2023-01-29,Spring,Evening,Discount,5665.47,2022,11,30,Wednesday,2023,1,29,Sunday,High Value,1354.85,809.35
CUST_XT5LBL,PROD_ML6XD1,TRANS_K7KTA6,10,81.13,Clothing,70,Europe,0.98,5668.56,2021-11-28,2023-12-04,Winter,Evening,Email Campaign,5668.56,2021,11,28,Sunday,2023,12,4,Monday,High Value,811.3,566.86
CUST_1CQYZW,PROD_2PG0ZD,TRANS_C1U9Q2,12,56.51,Electronics,53,Asia,0.62,8698.4,2022-01-22,2023-12-18,Summer,Morning,Email Campaign,8698.4,2022,1,22,Saturday,2023,12,18,Monday,Very High Value,678.12,724.87
CUST_GJB1KY,PROD_V516Y4,TRANS_MZLOWD,19,65.67,Home,50,South America,0.37,815.38,2022-10-18,2023-11-01,Winter,Morning,Discount,815.38,2022,10,18,Tuesday,2023,11,1,Wednesday,Low Value,1247.73,42.91
CUST_Q93Z88,PROD_CNQMFO,TRANS_S64PUH,8,113.59,Clothing,18,Asia,0.57,2047.45,2020-05-07,2023-10-03,Winter,Afternoon,Loyalty Program,2047.45,2020,5,7,Thursday,2023,10,3,Tuesday,Low Value,908.72,255.93
CUST_DK63FG,PROD_VC8H39,TRANS_MKF5HS,19,111.03,Electronics,7,Asia,0.49,5003.57,2022-04-20,2023-04-10,Fall,Morning,Discount,5003.57,2022,4,20,Wednesday,2023,4,10,Monday,Medium Value,2109.57,263.35
CUST_BU9C7Z,PROD_4PS9XZ,TRANS_51EMTA,17,77.88,Home,41,Europe,0.33,6355.67,2020-09-03,2023-11-02,Spring,Afternoon,Loyalty Program,6355.67,2020,9,3,Thursday,2023,11,2,Thursday,High Value,1323.96,373.86
CUST_QZIJJF,PROD_3794OA,TRANS_PW8696,7,74.83,Clothing,13,South America,0.12,5560.39,2022-04-01,2023-06-05,Fall,Afternoon,Discount,5560.39,2022,4,1,Friday,2023,6,5,Monday,High Value,523.81,794.34
CUST_VTAM84,PROD_ZXC1GB,TRANS_QAHTBA,15,47.1,Electronics,82,Europe,0.78,1817.45,2022-05-27,2023-07-29,Fall,Afternoon,Loyalty Program,1817.45,2022,5,27,Friday,2023,7,29,Saturday,Low Value,706.5,121.16
CUST_OO8BXH,PROD_6FY1SO,TRANS_IE3KB0,10,27.54,Electronics,30,Asia,0.08,1269.26,2021-12-24,2023-12-21,Summer,Afternoon,Loyalty Program,1269.26,2021,12,24,Friday,2023,12,21,Thursday,Low Value,275.4,126.93
CUST_YB6P8Y,PROD_7LGDV3,TRANS_T328J3,18,66.42,Clothing,24,Europe,0.71,3412.8,2021-06-25,2023-12-14,Summer,Afternoon,Loyalty Program,3412.8,2021,6,25,Friday,2023,12,14,Thursday,Medium Value,1195.56,189.6
CUST_I55WFV,PROD_B9VELM,TRANS_K8ULE0,8,167.16,Clothing,70,South America,0.03,5986.89,2021-03-02,2023-05-02,Winter,Morning,Email Campaign,5986.89,2021,3,2,Tuesday,2023,5,2,Tuesday,High Value,1337.28,748.36
CUST_4970U9,PROD_XN2OKR,TRANS_HM2MR3,6,138.64,Electronics,39,Asia,0.13,4689.24,2020-01-19,2023-10-28,Fall,Afternoon,Loyalty Program,4689.24,2020,1,19,Sunday,2023,10,28,Saturday,Medium Value,831.84,781.54
CUST_W797D7,PROD_MP5ONG,TRANS_C25URV,13,136.85,Sports,70,South America,0.57,4938.82,2020-08-08,2023-12-01,Summer,Afternoon,Loyalty Program,4938.82,2020,8,8,Saturday,2023,12,1,Friday,Medium Value,1779.05,379.91
CUST_Z8RQTP,PROD_51BYQN,TRANS_FR52P8,8,40.13,Sports,14,Europe,0.9,917.62,2022-03-02,2023-06-14,Spring,Morning,Discount,917.62,2022,3,2,Wednesday,2023,6,14,Wednesday,Low Value,321.04,114.7
CUST_B4OF1M,PROD_PMD3HM,TRANS_H6HH4J,14,186.01,Clothing,27,South America,0.84,719.95,2021-07-20,2023-10-30,Fall,Evening,Loyalty Program,719.95,2021,7,20,Tuesday,2023,10,30,Monday,Low Value,2604.14,51.42
CUST_D63GCG,PROD_H3LU6O,TRANS_Y6A9KY,11,28.45,Clothing,27,North America,0.2,2101.88,2022-04-17,2023-02-21,Winter,Evening,Email Campaign,2101.88,2022,4,17,Sunday,2023,2,21,Tuesday,Low Value,312.95,191.08
CUST_CACEBD,PROD_OUSMY9,TRANS_7UEGNS,15,23.99,Sports,54,Europe,0.71,1369.15,2022-11-27,2023-06-05,Summer,Evening,Email Campaign,1369.15,2022,11,27,Sunday,2023,6,5,Monday,Low Value,359.85,91.28
CUST_WBIFHC,PROD_7CLTM7,TRANS_5BWBN0,10,60.46,Sports,59,North America,0.23,5719.87,2022-05-16,2023-09-29,Summer,Afternoon,Email Campaign,5719.87,2022,5,16,Monday,2023,9,29,Friday,High Value,604.6,571.99
CUST_JMAFHN,PROD_22IQUR,TRANS_EK913K,9,30.0,Clothing,41,Europe,0.19,918.67,2022-02-28,2023-05-08,Winter,Afternoon,Email Campaign,918.67,2022,2,28,Monday,2023,5,8,Monday,Low Value,270.0,102.07
CUST_GFJ0NT,PROD_E71OY2,TRANS_Z91JYL,1,73.46,Electronics,46,South America,0.89,8035.51,2022-01-06,2023-06-21,Summer,Evening,Discount,8035.51,2022,1,6,Thursday,2023,6,21,Wednesday,Very High Value,73.46,8035.51
CUST_5X8YJD,PROD_GHQI8I,TRANS_YYCPVU,18,83.49,Clothing,10,Asia,0.15,4295.18,2020-01-17,2023-04-28,Fall,Evening,Email Campaign,4295.18,2020,1,17,Friday,2023,4,28,Friday,Medium Value,1502.82,238.62
CUST_5FWFKB,PROD_Y3JISB,TRANS_Z8565E,13,66.32,Home,36,South America,0.37,3244.38,2021-01-02,2023-11-23,Spring,Afternoon,Email Campaign,3244.38,2021,1,2,Saturday,2023,11,23,Thursday,Medium Value,862.16,249.57
CUST_P95H7U,PROD_RWUZLG,TRANS_31RQ5Q,12,175.53,Sports,10,Europe,0.12,9052.18,2022-10-28,2023-05-08,Spring,Morning,Loyalty Program,9052.18,2022,10,28,Friday,2023,5,8,Monday,Very High Value,2106.36,754.35
CUST_DWWQB9,PROD_39O1MQ,TRANS_M4B0OJ,1,83.97,Home,61,Europe,0.58,728.85,2020-08-01,2023-05-13,Winter,Evening,Discount,728.85,2020,8,1,Saturday,2023,5,13,Saturday,Low Value,83.97,728.85
CUST_B3A9NS,PROD_EI0YNU,TRANS_WGCBSP,8,176.06,Home,10,North America,0.94,5850.77,2020-02-24,2023-10-21,Fall,Morning,Loyalty Program,5850.77,2020,2,24,Monday,2023,10,21,Saturday,High Value,1408.48,731.35
CUST_PF6OM0,PROD_P6308T,TRANS_GB86ZD,10,44.69,Electronics,60,North America,0.63,1166.56,2021-04-25,2023-09-07,Fall,Evening,Email Campaign,1166.56,2021,4,25,Sunday,2023,9,7,Thursday,Low Value,446.9,116.66
CUST_Q64NA0,PROD_NZLE0D,TRANS_CIISXJ,11,48.55,Home,44,Europe,0.64,2775.15,2021-01-13,2023-01-18,Summer,Evening,Email Campaign,2775.15,2021,1,13,Wednesday,2023,1,18,Wednesday,Medium Value,534.05,252.29
CUST_ZJGH5Q,PROD_OYSDP6,TRANS_QDVKF5,10,139.41,Sports,41,North America,0.62,4990.73,2021-04-24,2023-01-22,Fall,Evening,Email Campaign,4990.73,2021,4,24,Saturday,2023,1,22,Sunday,Medium Value,1394.1,499.07
CUST_ZX36TC,PROD_53PTEW,TRANS_XJ5G53,7,138.15,Electronics,17,North America,0.73,3890.61,2022-04-10,2023-08-12,Fall,Morning,Loyalty Program,3890.61,2022,4,10,Sunday,2023,8,12,Saturday,Medium Value,967.05,555.8
CUST_OJH7NN,PROD_8JJOUD,TRANS_8OV0CQ,19,73.8,Clothing,54,Europe,0.4,7840.4,2020-12-14,2023-02-01,Fall,Afternoon,Loyalty Program,7840.4,2020,12,14,Monday,2023,2,1,Wednesday,Very High Value,1402.2,412.65
CUST_B3J1CT,PROD_QCG5KU,TRANS_BADTOF,2,59.28,Home,14,North America,0.92,6833.99,2022-04-19,2023-10-14,Summer,Afternoon,Discount,6833.99,2022,4,19,Tuesday,2023,10,14,Saturday,High Value,118.56,3417.0
CUST_ZMG0WW,PROD_ZDILE2,TRANS_HN0H9T,12,199.04,Clothing,86,Europe,0.22,3106.17,2021-05-07,2023-02-20,Summer,Evening,Discount,3106.17,2021,5,7,Friday,2023,2,20,Monday,Medium Value,2388.48,258.85
CUST_TY0885,PROD_YZZV9Q,TRANS_CDL24A,16,169.41,Home,64,North America,0.29,960.37,2022-03-16,2023-10-28,Spring,Afternoon,Loyalty Program,960.37,2022,3,16,Wednesday,2023,10,28,Saturday,Low Value,2710.56,60.02
CUST_EHLXHN,PROD_5S33QK,TRANS_HPBSQK,2,90.26,Home,70,Asia,0.74,5273.34,2021-05-04,2023-01-24,Spring,Afternoon,Loyalty Program,5273.34,2021,5,4,Tuesday,2023,1,24,Tuesday,High Value,180.52,2636.67
CUST_ETDAER,PROD_XGGAWX,TRANS_FJXTM6,5,148.65,Electronics,69,South America,0.63,6272.33,2021-07-03,2023-03-02,Fall,Evening,Discount,6272.33,2021,7,3,Saturday,2023,3,2,Thursday,High Value,743.25,1254.47
CUST_OE30H7,PROD_1EJOHM,TRANS_L7JCZ8,10,73.8,Clothing,28,Europe,0.8,6067.62,2022-03-28,2023-06-07,Spring,Evening,Email Campaign,6067.62,2022,3,28,Monday,2023,6,7,Wednesday,High Value,738.0,606.76
CUST_Z7P0AF,PROD_R7BSB5,TRANS_6QGQCI,17,50.51,Home,8,Europe,0.48,3234.82,2021-07-17,2023-10-30,Fall,Evening,Loyalty Program,3234.82,2021,7,17,Saturday,2023,10,30,Monday,Medium Value,858.67,190.28
CUST_A8979T,PROD_ZK5YF8,TRANS_PN2DO8,6,100.16,Clothing,5,South America,0.22,3201.45,2021-12-17,2023-05-14,Fall,Afternoon,Loyalty Program,3201.45,2021,12,17,Friday,2023,5,14,Sunday,Medium Value,600.96,533.57
CUST_GDHWQV,PROD_RRMIJ3,TRANS_5YJ4IR,16,196.0,Clothing,16,North America,0.57,5668.91,2020-04-15,2023-08-11,Fall,Evening,Discount,5668.91,2020,4,15,Wednesday,2023,8,11,Friday,High Value,3136.0,354.31
CUST_I4DSOQ,PROD_BKHD8V,TRANS_IZ16IW,14,101.77,Sports,11,South America,0.32,8591.34,2021-04-13,2023-09-29,Fall,Evening,Loyalty Program,8591.34,2021,4,13,Tuesday,2023,9,29,Friday,Very High Value,1424.78,613.67
CUST_PIVYIG,PROD_NE2XPX,TRANS_0PN559,1,81.08,Clothing,82,South America,0.7,3330.37,2020-04-03,2023-12-23,Winter,Morning,Discount,3330.37,2020,4,3,Friday,2023,12,23,Saturday,Medium Value,81.08,3330.37
CUST_KDWV2A,PROD_M5O381,TRANS_7X3TJA,11,72.39,Home,17,North America,0.08,2019.05,2022-03-02,2023-05-14,Summer,Morning,Loyalty Program,2019.05,2022,3,2,Wednesday,2023,5,14,Sunday,Low Value,796.29,183.55
CUST_NUZZ1P,PROD_IL2YER,TRANS_RCV3V3,17,63.95,Home,77,South America,0.18,8847.28,2021-06-11,2023-12-27,Spring,Morning,Discount,8847.28,2021,6,11,Friday,2023,12,27,Wednesday,Very High Value,1087.15,520.43
CUST_0FFVBM,PROD_09AR0S,TRANS_1NRSE5,16,102.88,Electronics,72,Europe,0.75,7689.04,2022-09-10,2023-06-21,Winter,Morning,Discount,7689.04,2022,9,10,Saturday,2023,6,21,Wednesday,Very High Value,1646.08,480.56
CUST_QMWQ0I,PROD_KYVGJ3,TRANS_DD3N0A,1,167.18,Electronics,20,Asia,0.43,7814.17,2021-03-04,2023-12-18,Fall,Evening,Email Campaign,7814.17,2021,3,4,Thursday,2023,12,18,Monday,Very High Value,167.18,7814.17
CUST_MB2VKQ,PROD_02TZBI,TRANS_KY7FPZ,2,29.28,Electronics,52,North America,0.12,4811.73,2022-11-01,2023-11-20,Summer,Evening,Email Campaign,4811.73,2022,11,1,Tuesday,2023,11,20,Monday,Medium Value,58.56,2405.86
CUST_P2ZJHO,PROD_6SU946,TRANS_ZNXTL2,18,149.65,Sports,9,North America,0.91,9867.02,2022-06-05,2023-01-11,Fall,Evening,Loyalty Program,9867.02,2022,6,5,Sunday,2023,1,11,Wednesday,Very High Value,2693.7,548.17
CUST_BATSFO,PROD_TK4GX4,TRANS_7BTOXH,11,121.17,Sports,34,Europe,0.49,3495.14,2022-08-27,2023-09-21,Spring,Evening,Email Campaign,3495.14,2022,8,27,Saturday,2023,9,21,Thursday,Medium Value,1332.87,317.74
CUST_EGERNG,PROD_FEOGL0,TRANS_RUUWWM,1,95.79,Sports,62,North America,0.88,5075.89,2022-08-07,2023-09-30,Summer,Afternoon,Email Campaign,5075.89,2022,8,7,Sunday,2023,9,30,Saturday,High Value,95.79,5075.89
CUST_44O6ZI,PROD_PECOP2,TRANS_JIKKNZ,16,75.5,Clothing,75,Europe,0.97,3681.69,2022-11-25,2023-11-17,Fall,Evening,Discount,3681.69,2022,11,25,Friday,2023,11,17,Friday,Medium Value,1208.0,230.11
CUST_64RW8I,PROD_E5XQJN,TRANS_8ZD0NE,15,135.58,Clothing,63,Asia,0.86,4338.6,2021-01-05,2023-08-07,Summer,Evening,Discount,4338.6,2021,1,5,Tuesday,2023,8,7,Monday,Medium Value,2033.7,289.24
CUST_QU6UTX,PROD_3ICL3V,TRANS_2P7SVR,18,60.85,Home,81,Europe,0.34,6132.48,2021-03-29,2023-07-17,Winter,Afternoon,Loyalty Program,6132.48,2021,3,29,Monday,2023,7,17,Monday,High Value,1095.3,340.69
CUST_CGLTOJ,PROD_B6QGDF,TRANS_YQRUOM,6,64.12,Home,56,South America,0.29,6545.98,2021-09-29,2023-05-21,Spring,Morning,Discount,6545.98,2021,9,29,Wednesday,2023,5,21,Sunday,High Value,384.72,1091.0
CUST_CBMMNN,PROD_Y0LUKP,TRANS_2A04PI,15,100.84,Electronics,40,Europe,0.4,5420.47,2020-11-23,2023-01-30,Fall,Afternoon,Discount,5420.47,2020,11,23,Monday,2023,1,30,Monday,High Value,1512.6,361.36
CUST_2B3O1Z,PROD_03OV0C,TRANS_W2N4CZ,15,97.16,Electronics,47,North America,0.49,3249.67,2021-10-12,2023-03-30,Summer,Afternoon,Discount,3249.67,2021,10,12,Tuesday,2023,3,30,Thursday,Medium Value,1457.4,216.64
CUST_VGRE5J,PROD_O7MLEF,TRANS_7FASAD,13,154.43,Electronics,81,Asia,0.15,6339.82,2021-05-14,2023-10-23,Spring,Morning,Email Campaign,6339.82,2021,5,14,Friday,2023,10,23,Monday,High Value,2007.59,487.68
CUST_K0739Y,PROD_9E5FJO,TRANS_PFVJC1,9,134.67,Home,84,South America,0.2,6912.26,2022-08-25,2023-12-07,Winter,Afternoon,Loyalty Program,6912.26,2022,8,25,Thursday,2023,12,7,Thursday,High Value,1212.03,768.03
CUST_PTAAQ5,PROD_RKSV58,TRANS_4ACDL2,7,135.79,Sports,37,North America,0.69,3875.33,2022-07-12,2023-08-19,Winter,Evening,Email Campaign,3875.33,2022,7,12,Tuesday,2023,8,19,Saturday,Medium Value,950.53,553.62
CUST_JL4ZVO,PROD_BUBHT4,TRANS_QFZ473,15,73.65,Electronics,75,South America,0.78,2826.66,2021-07-03,2023-07-13,Fall,Morning,Discount,2826.66,2021,7,3,Saturday,2023,7,13,Thursday,Medium Value,1104.75,188.44
CUST_NGJC7R,PROD_1052EU,TRANS_I4X9QK,14,138.4,Home,16,North America,0.74,6929.68,2020-06-03,2023-11-30,Summer,Afternoon,Discount,6929.68,2020,6,3,Wednesday,2023,11,30,Thursday,High Value,1937.6,494.98
CUST_PIATVZ,PROD_WDADO0,TRANS_YCNDNO,17,47.08,Sports,67,Asia,0.85,9458.63,2020-09-19,2023-05-20,Summer,Morning,Loyalty Program,9458.63,2020,9,19,Saturday,2023,5,20,Saturday,Very High Value,800.36,556.39
CUST_A1RDE3,PROD_SP4A0F,TRANS_WYO0S1,18,92.82,Clothing,44,Asia,0.93,4867.11,2020-02-17,2023-09-19,Fall,Afternoon,Loyalty Program,4867.11,2020,2,17,Monday,2023,9,19,Tuesday,Medium Value,1670.76,270.4
CUST_PASOCY,PROD_S5QUYW,TRANS_L64AKU,17,60.59,Electronics,27,Europe,0.98,6775.42,2020-07-26,2023-07-18,Spring,Morning,Loyalty Program,6775.42,2020,7,26,Sunday,2023,7,18,Tuesday,High Value,1030.03,398.55
CUST_FMKQTL,PROD_PVB9G5,TRANS_NDLBIW,3,39.8,Home,86,South America,0.37,7161.26,2020-07-03,2023-03-24,Summer,Afternoon,Discount,7161.26,2020,7,3,Friday,2023,3,24,Friday,High Value,119.4,2387.09
CUST_WW3R75,PROD_62CVFM,TRANS_04M2B1,12,35.92,Clothing,86,North America,0.81,2175.12,2021-10-22,2023-12-18,Spring,Afternoon,Loyalty Program,2175.12,2021,10,22,Friday,2023,12,18,Monday,Low Value,431.04,181.26
CUST_AC9JA0,PROD_G3AKCB,TRANS_EY3PJN,12,146.56,Sports,73,South America,0.45,3201.26,2022-05-14,2023-12-05,Spring,Morning,Discount,3201.26,2022,5,14,Saturday,2023,12,5,Tuesday,Medium Value,1758.72,266.77
CUST_X8CEWJ,PROD_V8DV0Y,TRANS_97LNOU,14,41.08,Sports,88,South America,0.07,3588.14,2021-08-27,2023-02-11,Spring,Afternoon,Loyalty Program,3588.14,2021,8,27,Friday,2023,2,11,Saturday,Medium Value,575.12,256.3
CUST_S2QXYN,PROD_W8B1Y1,TRANS_E2G6EV,19,88.7,Clothing,70,South America,0.35,8497.05,2022-11-22,2023-09-03,Fall,Evening,Email Campaign,8497.05,2022,11,22,Tuesday,2023,9,3,Sunday,Very High Value,1685.3,447.21
CUST_WAO14C,PROD_OYSRUD,TRANS_DA2CZV,16,118.49,Clothing,38,South America,0.68,677.92,2022-07-04,2023-02-01,Spring,Evening,Loyalty Program,677.92,2022,7,4,Monday,2023,2,1,Wednesday,Low Value,1895.84,42.37
CUST_ON73RX,PROD_2R0GDE,TRANS_HGY3XM,16,56.56,Clothing,61,North America,0.48,3733.64,2022-04-30,2023-02-16,Fall,Afternoon,Email Campaign,3733.64,2022,4,30,Saturday,2023,2,16,Thursday,Medium Value,904.96,233.35
CUST_4D5LWY,PROD_C9YSDM,TRANS_BWKTZQ,1,170.65,Electronics,86,Europe,0.54,6722.1,2022-07-02,2023-12-29,Spring,Evening,Loyalty Program,6722.1,2022,7,2,Saturday,2023,12,29,Friday,High Value,170.65,6722.1
CUST_TN5TFV,PROD_EN8MIR,TRANS_HN2BBQ,18,99.93,Home,58,Asia,0.45,9719.12,2021-11-07,2023-04-16,Summer,Afternoon,Discount,9719.12,2021,11,7,Sunday,2023,4,16,Sunday,Very High Value,1798.74,539.95
CUST_W65KKL,PROD_BF26EO,TRANS_AA5CI5,9,123.82,Electronics,23,South America,0.96,8474.73,2021-06-11,2023-06-04,Spring,Afternoon,Loyalty Program,8474.73,2021,6,11,Friday,2023,6,4,Sunday,Very High Value,1114.38,941.64
CUST_VO2GYE,PROD_HGJ736,TRANS_M532F3,4,100.45,Electronics,89,Asia,0.93,4147.79,2021-06-03,2023-06-18,Spring,Afternoon,Discount,4147.79,2021,6,3,Thursday,2023,6,18,Sunday,Medium Value,401.8,1036.95
CUST_1U7KWC,PROD_Y8F49K,TRANS_Y43SOL,12,36.28,Sports,52,South America,0.86,3937.65,2021-07-26,2023-07-02,Spring,Morning,Loyalty Program,3937.65,2021,7,26,Monday,2023,7,2,Sunday,Medium Value,435.36,328.14
CUST_T8PIJ2,PROD_8R82UV,TRANS_UWD0OC,12,134.49,Sports,31,South America,0.23,7392.74,2022-12-01,2023-10-04,Fall,Afternoon,Loyalty Program,7392.74,2022,12,1,Thursday,2023,10,4,Wednesday,High Value,1613.88,616.06
CUST_NFTFJG,PROD_89ULYW,TRANS_ZNMIR1,5,90.15,Clothing,57,North America,0.7,283.05,2020-02-05,2023-12-20,Fall,Morning,Email Campaign,283.05,2020,2,5,Wednesday,2023,12,20,Wednesday,Low Value,450.75,56.61
CUST_OAR88N,PROD_G0KI7T,TRANS_ADQ6QP,14,35.94,Electronics,32,North America,0.27,8862.13,2020-02-04,2023-04-27,Summer,Afternoon,Loyalty Program,8862.13,2020,2,4,Tuesday,2023,4,27,Thursday,Very High Value,503.16,633.01
CUST_MKIBGY,PROD_4JMMAN,TRANS_XICNIC,2,33.8,Clothing,13,Asia,0.4,7796.44,2022-09-04,2023-06-03,Spring,Morning,Email Campaign,7796.44,2022,9,4,Sunday,2023,6,3,Saturday,Very High Value,67.6,3898.22
CUST_N8PVH5,PROD_MPST17,TRANS_NONQ3F,16,59.15,Clothing,49,South America,0.9,3791.39,2020-01-09,2023-06-15,Summer,Morning,Discount,3791.39,2020,1,9,Thursday,2023,6,15,Thursday,Medium Value,946.4,236.96
CUST_ZL0VIQ,PROD_6RQGS8,TRANS_LWRAFJ,5,73.76,Home,5,Europe,0.6,4653.91,2022-06-29,2023-09-20,Fall,Morning,Discount,4653.91,2022,6,29,Wednesday,2023,9,20,Wednesday,Medium Value,368.8,930.78
CUST_7JOAKD,PROD_YMGLRT,TRANS_DBTOKH,17,116.93,Electronics,51,Asia,0.64,7543.32,2021-05-06,2023-12-31,Fall,Afternoon,Loyalty Program,7543.32,2021,5,6,Thursday,2023,12,31,Sunday,Very High Value,1987.81,443.72
CUST_RODR2V,PROD_GSX4UN,TRANS_APIFWP,10,191.6,Electronics,26,North America,0.04,1141.41,2022-08-18,2023-05-17,Winter,Morning,Discount,1141.41,2022,8,18,Thursday,2023,5,17,Wednesday,Low Value,1916.0,114.14
CUST_I4KIYK,PROD_O8ZCWO,TRANS_A35AV1,5,175.28,Electronics,8,Europe,0.54,7604.48,2022-11-07,2023-11-02,Summer,Afternoon,Discount,7604.48,2022,11,7,Monday,2023,11,2,Thursday,Very High Value,876.4,1520.9
CUST_U5WI3J,PROD_NDSZED,TRANS_FI4A9Y,8,118.79,Sports,89,North America,0.98,6754.52,2020-04-10,2023-10-10,Summer,Afternoon,Loyalty Program,6754.52,2020,4,10,Friday,2023,10,10,Tuesday,High Value,950.32,844.32
CUST_X2ZKAR,PROD_2VNBO5,TRANS_LAP1TG,17,148.89,Home,10,Asia,0.27,6618.49,2022-08-19,2023-06-24,Spring,Afternoon,Email Campaign,6618.49,2022,8,19,Friday,2023,6,24,Saturday,High Value,2531.13,389.32
CUST_3EJ50Y,PROD_PZOFJU,TRANS_5NJ9V6,13,171.39,Sports,83,Europe,0.2,5936.39,2022-12-08,2023-01-28,Spring,Afternoon,Discount,5936.39,2022,12,8,Thursday,2023,1,28,Saturday,High Value,2228.07,456.65
CUST_VCJTWW,PROD_8XARSZ,TRANS_HQ43J8,19,115.15,Home,70,South America,0.93,2586.01,2020-11-10,2023-08-11,Winter,Afternoon,Email Campaign,2586.01,2020,11,10,Tuesday,2023,8,11,Friday,Medium Value,2187.85,136.11
CUST_I8ZYG0,PROD_Y80884,TRANS_LJ78ZN,7,105.45,Sports,76,Europe,0.85,3318.12,2021-04-01,2023-10-23,Spring,Afternoon,Email Campaign,3318.12,2021,4,1,Thursday,2023,10,23,Monday,Medium Value,738.15,474.02
CUST_JY56RV,PROD_VFY96R,TRANS_XHUQ9I,16,93.49,Electronics,23,North America,0.33,8727.66,2022-01-21,2023-03-08,Winter,Evening,Email Campaign,8727.66,2022,1,21,Friday,2023,3,8,Wednesday,Very High Value,1495.84,545.48
CUST_PK2LI2,PROD_71PE9W,TRANS_YCOU7T,12,134.21,Home,28,Europe,0.3,4173.93,2022-11-25,2023-09-29,Fall,Afternoon,Discount,4173.93,2022,11,25,Friday,2023,9,29,Friday,Medium Value,1610.52,347.83
CUST_R1VS0Q,PROD_184U6D,TRANS_NT05XL,5,38.08,Electronics,47,Europe,0.05,6471.29,2020-11-25,2023-08-19,Fall,Evening,Email Campaign,6471.29,2020,11,25,Wednesday,2023,8,19,Saturday,High Value,190.4,1294.26
CUST_HU7S7P,PROD_STMMM2,TRANS_I33NEL,6,107.86,Electronics,84,South America,0.12,7714.28,2020-11-01,2023-06-02,Summer,Afternoon,Email Campaign,7714.28,2020,11,1,Sunday,2023,6,2,Friday,Very High Value,647.16,1285.71
CUST_5Z412X,PROD_URLJCB,TRANS_YMZ7UC,14,27.66,Clothing,32,North America,0.63,1544.84,2021-02-13,2023-03-25,Fall,Morning,Discount,1544.84,2021,2,13,Saturday,2023,3,25,Saturday,Low Value,387.24,110.35
CUST_J23FKI,PROD_6RTMOW,TRANS_YBMYZ5,4,187.23,Clothing,60,Europe,0.81,6134.31,2022-03-08,2023-10-02,Fall,Evening,Discount,6134.31,2022,3,8,Tuesday,2023,10,2,Monday,High Value,748.92,1533.58
CUST_ULOBES,PROD_Q5MNY1,TRANS_ZZP592,2,184.58,Home,38,Europe,0.63,548.48,2022-06-29,2023-05-07,Fall,Morning,Discount,548.48,2022,6,29,Wednesday,2023,5,7,Sunday,Low Value,369.16,274.24
CUST_HW03QB,PROD_J8AI6F,TRANS_P97PIH,3,86.0,Electronics,83,Asia,0.57,2145.18,2021-05-15,2023-12-21,Summer,Morning,Loyalty Program,2145.18,2021,5,15,Saturday,2023,12,21,Thursday,Low Value,258.0,715.06
CUST_F9EDBA,PROD_35TR0V,TRANS_B373KZ,14,117.05,Home,36,Asia,0.22,7139.22,2022-03-01,2023-04-20,Fall,Evening,Loyalty Program,7139.22,2022,3,1,Tuesday,2023,4,20,Thursday,High Value,1638.7,509.94
